source	target	paperCount
Pistillo, A	Voss, E	1
Pistillo, A	Weiskopf, N	2
Pistillo, A	Wilcox, A	2
Pistillo, A	Williams, A	3
Pistillo, A	You, S	4
Pistillo, A	Zhang, L	3
Pistillo, A	Zhang, Y	2
Pistillo, A	Zhu, H	3
Polubriaginof, F	Ryan, P	2
Polubriaginof, F	Salmasian, H	2
Polubriaginof, F	Shervey, M	1
Polubriaginof, F	Tatonetti, N	4
Polubriaginof, F	Vanguri, R	1
Polubriaginof, F	Vawdrey, D	2
Popoff, B	Tavernier, B	1
Posada, J	Prats-Uribe, A	11
Posada, J	Prieto-Alhambra, D	13
Posada, J	Puente, D	2
Posada, J	Ramírez-Anguita, J	1
Posada, J	Rao, G	3
Posada, J	Recalde, M	10
Posada, J	Reich, C	15
Posada, J	Reyes, C	1
Posada, J	Rho, Y	2
Posada, J	Rijnbeek, P	13
Posada, J	Rivera, D	1
Posada, J	Roel, E	9
Posada, J	Ryan, P	15
Posada, J	Schilling, L	10
Posada, J	Schuemie, M	3
Posada, J	Schuff, R	2
Posada, J	Seager, S	2
Posada, J	Sena, A	14
Posada, J	Seo, S	1
Posada, J	Shah, K	9
Posada, J	Shah, N	16
Posada, J	Shoaibi, A	3
Posada, J	Son, S	1
Posada, J	Song, S	4
Posada, J	Spotnitz, M	8
Posada, J	Subbian, V	7
Posada, J	Suchard, M	13
Posada, J	Swerdel, J	2
Posada, J	Tan, E	5
Posada, J	Thomas, J	2
Posada, J	Valveny, N	3
Posada, J	Vashisht, R	1
Posada, J	Verhamme, K	2
Posada, J	Vizcaya, D	7
Posada, J	Volpe, S	2
Posada, J	Voss, E	1
Posada, J	Weiskopf, N	2
Posada, J	Wen, H	2
Posada, J	Weng, C	1
Posada, J	Wilcox, A	2
Posada, J	Williams, A	6
Posada, J	Yang, Y	1
Posada, J	Yimer, B	2
Posada, J	You, S	10
Posada, J	Zhang, L	9
Posada, J	Zhang, Y	3
Posada, J	Zhu, H	4
Posada, J	Zhuk, O	2
Prats-Uribe, A	Pratt, N	2
Prats-Uribe, A	Prieto-Alhambra, D	16
Prats-Uribe, A	Puente, D	2
Prats-Uribe, A	Rao, G	5
Prats-Uribe, A	Recalde, M	10
Prats-Uribe, A	Reich, C	14
Prats-Uribe, A	Reisberg, S	1
Prats-Uribe, A	Reps, J	2
Prats-Uribe, A	Reyes, C	1
Prats-Uribe, A	Rho, Y	3
Prats-Uribe, A	Rijnbeek, P	15
Prats-Uribe, A	Rivera, D	1
Prats-Uribe, A	Roel, E	9
Prats-Uribe, A	Ryan, P	16
Prats-Uribe, A	Sathappan, S	1
Prats-Uribe, A	Schilling, L	9
Prats-Uribe, A	Schuemie, M	4
Prats-Uribe, A	Schuff, R	2
Prats-Uribe, A	Seager, S	3
Prats-Uribe, A	Sena, A	15
Prats-Uribe, A	Shah, K	8
Prats-Uribe, A	Shah, N	11
Prats-Uribe, A	Shoaibi, A	5
Prats-Uribe, A	Song, S	4
Prats-Uribe, A	Spotnitz, M	9
Prats-Uribe, A	Stewart, H	1
Prats-Uribe, A	Steyerberg, E	1
Prats-Uribe, A	Subbian, V	8
Prats-Uribe, A	Suchard, M	14
Prats-Uribe, A	Sung, C	1
Prats-Uribe, A	Swerdel, J	3
Prats-Uribe, A	Tan, E	5
Prats-Uribe, A	Thomas, J	2
Prats-Uribe, A	Torre, C	2
Prats-Uribe, A	Valveny, N	3
Prats-Uribe, A	Verhamme, K	1
Prats-Uribe, A	Vizcaya, D	9
Prats-Uribe, A	Volpe, S	2
Prats-Uribe, A	Weaver, J	4
Prats-Uribe, A	Weiskopf, N	2
Prats-Uribe, A	Wen, H	4
Prats-Uribe, A	Wilcox, A	2
Prats-Uribe, A	Williams, A	7
Prats-Uribe, A	Williams, R	3
Prats-Uribe, A	Woong Park, R	1
Prats-Uribe, A	Xie, J	2
Prats-Uribe, A	Yang, C	2
Prats-Uribe, A	Yang, Y	1
Prats-Uribe, A	Yimer, B	2
Prats-Uribe, A	You, S	12
Prats-Uribe, A	Zhang, L	12
Prats-Uribe, A	Zhang, Y	3
Prats-Uribe, A	Zhu, H	4
Prats-Uribe, A	Zhuk, O	3
Prats-Uribe, A	van Bochove, K	1
Prats-Uribe, A	van der Lei, J	1
Pratt, N	Prieto-Alhambra, D	7
Pratt, N	Rao, G	1
Pratt, N	Reich, C	9
Pratt, N	Reps, J	4
Pratt, N	Rhee, S	1
Pratt, N	Rho, Y	1
Pratt, N	Rijnbeek, P	6
Pratt, N	Ryan, P	17
Pratt, N	Sathappan, S	1
Pratt, N	Schilling, L	1
Pratt, N	Schuemie, M	17
Pratt, N	Sena, A	3
Pratt, N	Shah, N	2
Pratt, N	Shea, S	3
Pratt, N	Shin, S	1
Pratt, N	Shoaibi, A	3
Pratt, N	Spotnitz, M	1
Pratt, N	Stang, P	1
Pratt, N	Steyerberg, E	1
Pratt, N	Suchard, M	17
Pratt, N	Sung, C	1
Pratt, N	Tan, E	1
Pratt, N	Tan, H	1
Pratt, N	Van Zandt, M	1
Pratt, N	Wang, X	1
Pratt, N	Weaver, J	3
Pratt, N	Williams, A	2
Pratt, N	Williams, R	2
Pratt, N	Wong, I	2
Pratt, N	Woong Park, R	1
Pratt, N	Xie, J	2
Pratt, N	Xu, H	1
Pratt, N	Yang, C	1
Pratt, N	You, S	10
Pratt, N	Zhang, L	2
Pratt, N	Zhang, X	1
Pratt, N	van Bochove, K	1
Pratt, N	van der Lei, J	1
Praveen, P	Tandon, N	4
Prieto-Alhambra, D	Puente, D	1
Prieto-Alhambra, D	Ramírez-Anguita, J	2
Prieto-Alhambra, D	Rao, G	10
Prieto-Alhambra, D	Recalde, M	10
Prieto-Alhambra, D	Reich, C	20
Prieto-Alhambra, D	Reisberg, S	1
Prieto-Alhambra, D	Reps, J	6
Prieto-Alhambra, D	Reyes, C	2
Prieto-Alhambra, D	Rho, Y	3
Prieto-Alhambra, D	Rijnbeek, P	25
Prieto-Alhambra, D	Rivera, D	1
Prieto-Alhambra, D	Roel, E	9
Prieto-Alhambra, D	Ryan, P	30
Prieto-Alhambra, D	Sathappan, S	1
Prieto-Alhambra, D	Schilling, L	9
Prieto-Alhambra, D	Schuemie, M	11
Prieto-Alhambra, D	Schuff, R	2
Prieto-Alhambra, D	Seager, S	5
Prieto-Alhambra, D	Sena, A	22
Prieto-Alhambra, D	Shah, K	9
Prieto-Alhambra, D	Shah, N	13
Prieto-Alhambra, D	Shoaibi, A	11
Prieto-Alhambra, D	Song, S	4
Prieto-Alhambra, D	Spotnitz, M	11
Prieto-Alhambra, D	Steinbeisser, C	1
Prieto-Alhambra, D	Stewart, H	2
Prieto-Alhambra, D	Steyerberg, E	2
Prieto-Alhambra, D	Subbian, V	8
Prieto-Alhambra, D	Suchard, M	26
Prieto-Alhambra, D	Sung, C	1
Prieto-Alhambra, D	Swerdel, J	3
Prieto-Alhambra, D	Tan, E	6
Prieto-Alhambra, D	Thomas, J	2
Prieto-Alhambra, D	Torre, C	2
Prieto-Alhambra, D	Valveny, N	2
Prieto-Alhambra, D	Vashisht, R	1
Prieto-Alhambra, D	Verhamme, K	6
Prieto-Alhambra, D	Vizcaya, D	11
Prieto-Alhambra, D	Volpe, S	2
Prieto-Alhambra, D	Voss, E	3
Prieto-Alhambra, D	Weaver, J	6
Prieto-Alhambra, D	Weiskopf, N	2
Prieto-Alhambra, D	Wen, H	4
Prieto-Alhambra, D	Wilcox, A	2
Prieto-Alhambra, D	Williams, A	8
Prieto-Alhambra, D	Williams, R	5
Prieto-Alhambra, D	Woong Park, R	1
Prieto-Alhambra, D	Xie, J	5
Prieto-Alhambra, D	Yang, C	3
Prieto-Alhambra, D	Yang, Y	1
Prieto-Alhambra, D	Yimer, B	2
Prieto-Alhambra, D	You, S	14
Prieto-Alhambra, D	Zhang, L	14
Prieto-Alhambra, D	Zhang, Y	3
Prieto-Alhambra, D	Zhu, H	4
Prieto-Alhambra, D	Zhuk, O	3
Prieto-Alhambra, D	van Bochove, K	2
Prieto-Alhambra, D	van der Lei, J	1
Prokosch, H	Schwachhofer, T	2
Prokosch, H	Schüttler, J	2
Prokosch, H	Sedlmayr, M	3
Prokosch, H	Serre, P	1
Prokosch, H	Sippl, P	2
Prokosch, H	Storf, H	2
Prokosch, H	Stürzl, M	2
Prokosch, H	Toddenroth, D	2
Prokosch, H	Weber, G	1
Prokosch, H	Wolf, N	2
Prokosch, H	Yi, S	1
Prokosch, H	Zierk, J	2
Prud'hommeaux, E	Ruddy, K	1
Prud'hommeaux, E	Sharma, D	2
Prud'hommeaux, E	Solbrig, H	2
Prud'hommeaux, E	Yu, Y	1
Prud'hommeaux, E	Zong, N	1
Puente, D	Recalde, M	2
Puente, D	Reich, C	2
Puente, D	Reyes, C	1
Puente, D	Rijnbeek, P	1
Puente, D	Rivera, D	1
Puente, D	Roel, E	2
Puente, D	Ryan, P	2
Puente, D	Schilling, L	2
Puente, D	Sena, A	2
Puente, D	Shah, K	1
Puente, D	Shah, N	2
Puente, D	Subbian, V	1
Puente, D	Suchard, M	2
Puente, D	Tan, E	1
Puente, D	Valveny, N	1
Puente, D	You, S	1
Puente, D	Zhang, L	1
Puente, D	Zhang, Y	1
Pullmann, M	Rosen, C	4
Pullmann, M	Smith, B	4
Pullmann, M	Smith, J	4
Pullmann, M	Weaver, S	4
Pénichon, M	Rassen, J	3
Pénichon, M	Schuemie, M	3
Pénichon, M	Thurin, N	3
Pénichon, M	Weill, A	3
Qian, Z	Qureshi, N	3
Qian, Z	Russell, S	2
Qian, Z	Saltz, J	3
Qian, Z	Spratt, H	2
Qian, Z	Walden, A	2
Qian, Z	Williams, A	2
Qian, Z	Wooldridge, J	3
Qian, Z	Yoo, Y	3
Qian, Z	Zhang, X	3
Qian, Z	Zhu, R	3
Qureshi, N	Robinson, P	1
Qureshi, N	Russell, S	2
Qureshi, N	Saltz, J	4
Qureshi, N	Setoguchi, S	1
Qureshi, N	Solbrig, H	1
Qureshi, N	Spratt, H	3
Qureshi, N	Suver, C	2
Qureshi, N	Visweswaran, S	2
Qureshi, N	Walden, A	4
Qureshi, N	Walters, K	2
Qureshi, N	Weber, G	1
Qureshi, N	Wilcox, A	1
Qureshi, N	Williams, A	3
Qureshi, N	Wooldridge, J	3
Qureshi, N	Yoo, Y	3
Qureshi, N	Zhang, X	5
Qureshi, N	Zhu, R	5
Racoosin, J	Reich, C	1
Racoosin, J	Ryan, P	3
Racoosin, J	Stang, P	3
Racoosin, J	Welebob, E	1
Ramcharran, D	Ryan, P	2
Ramcharran, D	Schuemie, M	2
Ramcharran, D	Stang, P	1
Ramcharran, D	Swerdel, J	1
Ramírez-Anguita, J	Rao, G	2
Ramírez-Anguita, J	Reich, C	1
Ramírez-Anguita, J	Rijnbeek, P	1
Ramírez-Anguita, J	Roel, E	1
Ramírez-Anguita, J	Ryan, P	2
Ramírez-Anguita, J	Schuemie, M	1
Ramírez-Anguita, J	Sena, A	2
Ramírez-Anguita, J	Shah, N	1
Ramírez-Anguita, J	Shoaibi, A	2
Ramírez-Anguita, J	Suchard, M	2
Ramírez-Anguita, J	Vashisht, R	1
Ramírez-Anguita, J	Voss, E	2
Rao, G	Reich, C	8
Rao, G	Reps, J	4
Rao, G	Rho, Y	3
Rao, G	Rijnbeek, P	10
Rao, G	Roel, E	1
Rao, G	Ryan, P	11
Rao, G	Sathappan, S	1
Rao, G	Schilling, L	2
Rao, G	Schuemie, M	4
Rao, G	Seager, S	1
Rao, G	Sena, A	8
Rao, G	Shah, N	4
Rao, G	Shoaibi, A	9
Rao, G	Song, S	2
Rao, G	Spotnitz, M	6
Rao, G	Steyerberg, E	2
Rao, G	Subbian, V	1
Rao, G	Suchard, M	10
Rao, G	Swerdel, J	2
Rao, G	Torre, C	1
Rao, G	Van Zandt, M	1
Rao, G	Vashisht, R	2
Rao, G	Verhamme, K	1
Rao, G	Vizcaya, D	4
Rao, G	Volpe, S	2
Rao, G	Voss, E	3
Rao, G	Weaver, J	2
Rao, G	Wen, H	4
Rao, G	Williams, A	5
Rao, G	Williams, R	3
Rao, G	Woong Park, R	1
Rao, G	Xie, J	2
Rao, G	Yang, C	2
Rao, G	Yimer, B	2
Rao, G	You, S	7
Rao, G	Zhang, L	6
Rao, G	Zhou, Y	1
Rao, G	Zhuk, O	3
Rao, G	van der Lei, J	1
Rasmussen, L	Shang, N	2
Rasmussen, L	Sholle, E	1
Rasmussen, L	Ta, C	1
Rasmussen, L	Walunas, T	1
Rasmussen, L	Wang, F	2
Rasmussen, L	Wei, W	2
Rasmussen, L	Weng, C	2
Rasmussen, L	Wiley, K	2
Rasmussen, L	Xu, Z	2
Rasmussen, L	Yao, L	1
Rasmussen, L	Zhang, Y	1
Rassen, J	Schuemie, M	3
Rassen, J	Thurin, N	3
Rassen, J	Weill, A	3
Recalde, M	Reich, C	10
Recalde, M	Reyes, C	1
Recalde, M	Rijnbeek, P	8
Recalde, M	Rivera, D	1
Recalde, M	Roel, E	9
Recalde, M	Ryan, P	10
Recalde, M	Schilling, L	8
Recalde, M	Schuff, R	2
Recalde, M	Seager, S	2
Recalde, M	Sena, A	10
Recalde, M	Shah, K	9
Recalde, M	Shah, N	10
Recalde, M	Song, S	2
Recalde, M	Spotnitz, M	4
Recalde, M	Subbian, V	7
Recalde, M	Suchard, M	9
Recalde, M	Tan, E	5
Recalde, M	Thomas, J	2
Recalde, M	Valveny, N	3
Recalde, M	Verhamme, K	1
Recalde, M	Vizcaya, D	5
Recalde, M	Weiskopf, N	2
Recalde, M	Wilcox, A	2
Recalde, M	Williams, A	3
Recalde, M	Yang, Y	1
Recalde, M	You, S	7
Recalde, M	Zhang, L	7
Recalde, M	Zhang, Y	3
Recalde, M	Zhu, H	4
Reese, J	Robinson, P	4
Reese, J	Ryan, P	1
Reese, J	Singh, J	2
Reese, J	Spratt, H	2
Reese, J	Valentini, G	3
Reese, J	Williams, A	4
Reese, J	Zhang, X	1
Reeves, R	Reich, C	1
Reeves, R	Rouhizadeh, M	1
Reeves, R	Ryan, P	1
Reeves, R	Shah, N	1
Reeves, R	Wang, X	1
Reeves, R	Wang, Y	1
Reeves, R	Wei, W	1
Reeves, R	Williams, A	1
Reeves, R	Xu, H	2
Reeves, R	Zhang, R	1
Reeves, R	Zhou, Y	1
Reich, C	Reinecke, I	1
Reich, C	Reps, J	7
Reich, C	Reyes, C	2
Reich, C	Rhee, S	1
Reich, C	Rho, Y	5
Reich, C	Rijnbeek, P	22
Reich, C	Rivera, D	2
Reich, C	Roel, E	9
Reich, C	Roh, J	1
Reich, C	Rouhizadeh, M	1
Reich, C	Ryan, P	44
Reich, C	Sathappan, S	2
Reich, C	Schilling, L	11
Reich, C	Schuemie, M	19
Reich, C	Schuff, R	2
Reich, C	Schuler, A	1
Reich, C	Seager, S	6
Reich, C	Sedlmayr, M	1
Reich, C	Sena, A	17
Reich, C	Seo, S	1
Reich, C	Shah, K	9
Reich, C	Shah, N	22
Reich, C	Shang, N	1
Reich, C	Shea, S	2
Reich, C	Shervey, M	1
Reich, C	Shin, S	3
Reich, C	Shoaibi, A	9
Reich, C	Siapos, A	2
Reich, C	Son, S	2
Reich, C	Song, S	4
Reich, C	Spotnitz, M	12
Reich, C	Stang, P	6
Reich, C	Steinbeisser, C	1
Reich, C	Stewart, H	2
Reich, C	Steyerberg, E	2
Reich, C	Subbian, V	8
Reich, C	Suchard, M	30
Reich, C	Swerdel, J	2
Reich, C	Tan, E	5
Reich, C	Tan, H	1
Reich, C	Tatonetti, N	1
Reich, C	Thomas, J	2
Reich, C	Thurin, N	1
Reich, C	Tian, Y	1
Reich, C	Torre, C	3
Reich, C	Trifirò, G	1
Reich, C	Valveny, N	3
Reich, C	Van Hemelrijck, M	1
Reich, C	Van Zandt, M	4
Reich, C	Vashisht, R	5
Reich, C	Verhamme, K	2
Reich, C	Vizcaya, D	9
Reich, C	Volpe, S	2
Reich, C	Voss, E	3
Reich, C	Wang, X	2
Reich, C	Wang, Y	1
Reich, C	Warner, J	2
Reich, C	Weaver, J	6
Reich, C	Wei, W	1
Reich, C	Weiskopf, N	2
Reich, C	Welebob, E	2
Reich, C	Wen, H	4
Reich, C	Weng, C	2
Reich, C	Wilcox, A	2
Reich, C	Williams, A	14
Reich, C	Williams, R	3
Reich, C	Wong, I	2
Reich, C	Woong Park, R	2
Reich, C	Wu, Y	3
Reich, C	Xie, J	5
Reich, C	Xu, H	4
Reich, C	Yang, C	2
Reich, C	Yang, J	1
Reich, C	Yang, Y	1
Reich, C	Yao, L	1
Reich, C	Yimer, B	2
Reich, C	You, S	25
Reich, C	Zhang, L	13
Reich, C	Zhang, R	1
Reich, C	Zhang, X	1
Reich, C	Zhang, Y	3
Reich, C	Zhou, Y	1
Reich, C	Zhu, H	4
Reich, C	Zhuk, O	3
Reich, C	Zoch, M	1
Reich, C	van Bochove, K	1
Reich, C	van der Lei, J	2
Reinecke, I	Sedlmayr, M	13
Reinecke, I	Siebel, J	2
Reinecke, I	Weidner, J	2
Reinecke, I	Zoch, M	7
Reisberg, S	Rijnbeek, P	3
Reisberg, S	Roberto, G	1
Reisberg, S	Ryan, P	1
Reisberg, S	Schuemie, M	1
Reisberg, S	Sena, A	1
Reisberg, S	Stewart, H	1
Reisberg, S	Sturkenboom, M	1
Reisberg, S	Swerdel, J	1
Reisberg, S	Torre, C	1
Reisberg, S	Verhamme, K	1
Reisberg, S	Vizcaya, D	1
Reisberg, S	Weaver, J	1
Reisberg, S	Williams, R	1
Reisberg, S	Yang, C	1
Reisberg, S	van der Lei, J	1
Reps, J	Rho, Y	1
Reps, J	Rijnbeek, P	18
Reps, J	Ryan, P	23
Reps, J	Sathappan, S	1
Reps, J	Schuemie, M	8
Reps, J	Seager, S	1
Reps, J	Sena, A	4
Reps, J	Shah, N	3
Reps, J	Sheils, N	1
Reps, J	Shoaibi, A	5
Reps, J	Son, S	1
Reps, J	Spotnitz, M	4
Reps, J	Stang, P	1
Reps, J	Steyerberg, E	3
Reps, J	Suchard, M	7
Reps, J	Swerdel, J	1
Reps, J	Tong, J	1
Reps, J	Torre, C	2
Reps, J	Van Zandt, M	1
Reps, J	Vashisht, R	1
Reps, J	Verhamme, K	1
Reps, J	Vizcaya, D	1
Reps, J	Voss, E	1
Reps, J	Weaver, J	3
Reps, J	Wen, H	1
Reps, J	Williams, A	4
Reps, J	Williams, R	8
Reps, J	Xie, J	3
Reps, J	Xu, H	1
Reps, J	Yang, C	3
Reps, J	You, S	9
Reps, J	Zhang, L	3
Reps, J	Zhou, Y	2
Reps, J	Zhuk, O	1
Reps, J	van der Lei, J	1
Reyes, C	Rijnbeek, P	3
Reyes, C	Roel, E	1
Reyes, C	Ryan, P	1
Reyes, C	Schilling, L	1
Reyes, C	Seager, S	1
Reyes, C	Sena, A	1
Reyes, C	Shah, N	1
Reyes, C	Stewart, H	1
Reyes, C	Suchard, M	1
Reyes, C	Valveny, N	1
Reyes, C	Verhamme, K	2
Reyes, C	You, S	1
Rhee, S	Sathappan, S	1
Rhee, S	Seo, S	1
Rhee, S	Seo, W	1
Rhee, S	Shin, S	2
Rhee, S	Shin, W	1
Rhee, S	Suchard, M	1
Rhee, S	Tan, H	1
Rhee, S	Van Zandt, M	1
Rhee, S	Wang, X	1
Rhee, S	Xu, H	1
Rhee, S	Yang, K	1
Rhee, S	Yoo, J	1
Rhee, S	You, S	2
Rhee, S	Zhang, X	1
Rho, Y	Rijnbeek, P	3
Rho, Y	Ryan, P	4
Rho, Y	Schilling, L	2
Rho, Y	Schuemie, M	3
Rho, Y	Sena, A	2
Rho, Y	Shah, N	2
Rho, Y	Shoaibi, A	3
Rho, Y	Siapos, A	1
Rho, Y	Song, S	2
Rho, Y	Spotnitz, M	3
Rho, Y	Steyerberg, E	1
Rho, Y	Suchard, M	4
Rho, Y	Swerdel, J	2
Rho, Y	Vizcaya, D	2
Rho, Y	Volpe, S	2
Rho, Y	Weaver, J	1
Rho, Y	Wen, H	2
Rho, Y	Williams, A	3
Rho, Y	Williams, R	1
Rho, Y	Yang, C	1
Rho, Y	Yimer, B	2
Rho, Y	You, S	5
Rho, Y	Zhang, L	3
Rho, Y	Zhuk, O	2
Rijnbeek, P	Roberto, G	1
Rijnbeek, P	Roel, E	8
Rijnbeek, P	Rosen, A	1
Rijnbeek, P	Ryan, P	41
Rijnbeek, P	Sathappan, S	1
Rijnbeek, P	Schilling, L	8
Rijnbeek, P	Schuemie, M	18
Rijnbeek, P	Schuff, R	2
Rijnbeek, P	Seager, S	4
Rijnbeek, P	Sena, A	21
Rijnbeek, P	Seo, S	1
Rijnbeek, P	Shah, K	7
Rijnbeek, P	Shah, N	16
Rijnbeek, P	Shoaibi, A	10
Rijnbeek, P	Son, S	1
Rijnbeek, P	Song, S	4
Rijnbeek, P	Spotnitz, M	11
Rijnbeek, P	Stang, P	1
Rijnbeek, P	Steinbeisser, C	1
Rijnbeek, P	Stewart, H	2
Rijnbeek, P	Steyerberg, E	4
Rijnbeek, P	Sturkenboom, M	3
Rijnbeek, P	Subbian, V	7
Rijnbeek, P	Suchard, M	24
Rijnbeek, P	Sung, C	1
Rijnbeek, P	Swerdel, J	3
Rijnbeek, P	Tan, E	4
Rijnbeek, P	Thomas, J	2
Rijnbeek, P	Tian, Y	1
Rijnbeek, P	Torre, C	2
Rijnbeek, P	Trifirò, G	2
Rijnbeek, P	Tsouchnika, A	1
Rijnbeek, P	Valveny, N	3
Rijnbeek, P	Van Zandt, M	2
Rijnbeek, P	Vashisht, R	3
Rijnbeek, P	Verhamme, K	6
Rijnbeek, P	Vizcaya, D	10
Rijnbeek, P	Volpe, S	2
Rijnbeek, P	Voss, E	4
Rijnbeek, P	Walbech, J	1
Rijnbeek, P	Weaver, J	6
Rijnbeek, P	Weiskopf, N	2
Rijnbeek, P	Wen, H	4
Rijnbeek, P	Wilcox, A	2
Rijnbeek, P	Williams, A	9
Rijnbeek, P	Williams, R	10
Rijnbeek, P	Wong, I	1
Rijnbeek, P	Woong Park, R	1
Rijnbeek, P	Wu, Y	1
Rijnbeek, P	Xie, J	4
Rijnbeek, P	Yang, C	4
Rijnbeek, P	Yang, J	1
Rijnbeek, P	Yang, Y	1
Rijnbeek, P	Yimer, B	2
Rijnbeek, P	You, S	19
Rijnbeek, P	Zhang, L	12
Rijnbeek, P	Zhang, Y	2
Rijnbeek, P	Zhou, Y	1
Rijnbeek, P	Zhu, H	4
Rijnbeek, P	Zhuk, O	3
Rijnbeek, P	van Bochove, K	2
Rijnbeek, P	van der Lei, J	6
Rivera, D	Roel, E	1
Rivera, D	Ryan, P	1
Rivera, D	Schilling, L	1
Rivera, D	Sena, A	1
Rivera, D	Shah, K	1
Rivera, D	Shah, N	1
Rivera, D	Shin, S	1
Rivera, D	Siapos, A	1
Rivera, D	Stewart, H	1
Rivera, D	Subbian, V	1
Rivera, D	Suchard, M	1
Rivera, D	Tan, E	1
Rivera, D	Warner, J	1
Rivera, D	Williams, A	1
Rivera, D	You, S	1
Rivera, D	Zhang, L	1
Rivera, D	Zhang, Y	1
Roberto, G	Schuemie, M	2
Roberto, G	Sturkenboom, M	2
Roberto, G	van der Lei, J	1
Robinson, P	Ryan, P	1
Robinson, P	Saltz, J	1
Robinson, P	Singh, J	2
Robinson, P	Solbrig, H	1
Robinson, P	Spratt, H	3
Robinson, P	Suver, C	1
Robinson, P	Valentini, G	3
Robinson, P	Visweswaran, S	1
Robinson, P	Walden, A	1
Robinson, P	Walters, K	1
Robinson, P	Weber, G	1
Robinson, P	Wilcox, A	1
Robinson, P	Williams, A	5
Robinson, P	Zhang, X	2
Robinson, P	Zhu, R	1
Roel, E	Ryan, P	9
Roel, E	Schilling, L	7
Roel, E	Schuemie, M	1
Roel, E	Schuff, R	2
Roel, E	Seager, S	2
Roel, E	Sena, A	9
Roel, E	Shah, K	7
Roel, E	Shah, N	9
Roel, E	Shoaibi, A	1
Roel, E	Song, S	2
Roel, E	Spotnitz, M	3
Roel, E	Subbian, V	6
Roel, E	Suchard, M	8
Roel, E	Tan, E	4
Roel, E	Thomas, J	2
Roel, E	Valveny, N	3
Roel, E	Vashisht, R	1
Roel, E	Vizcaya, D	3
Roel, E	Voss, E	1
Roel, E	Weiskopf, N	2
Roel, E	Wilcox, A	2
Roel, E	Williams, A	3
Roel, E	You, S	5
Roel, E	Zhang, L	5
Roel, E	Zhang, Y	3
Roel, E	Zhu, H	4
Rogers, J	Ryan, P	1
Rogers, J	Stewart, L	1
Rogers, J	Sun, Y	1
Rogers, J	Sung, C	1
Rogers, J	Ta, C	2
Rogers, J	Weng, C	4
Roh, J	Shin, S	2
Roh, J	Weng, C	1
Roh, J	You, S	3
Roh, Y	Song, J	2
Roh, Y	Woo, S	2
Roh, Y	Yoo, S	2
Roh, Y	You, S	1
Rosen, A	Tsouchnika, A	2
Rosen, A	Walbech, J	2
Rosen, C	Smith, B	4
Rosen, C	Smith, J	4
Rosen, C	Weaver, S	4
Rosenberg, M	Smith, D	1
Rosenberg, M	Tiwari, P	2
Rosenthal, N	Ryan, P	4
Rosenthal, N	Schuemie, M	4
Rosenthal, N	Stang, P	2
Rosenthal, N	Swerdel, J	1
Rosenthal, N	Voss, E	1
Rosenthal, N	Wang, L	2
Rosenthal, N	Weaver, J	2
Rosenthal, N	Yuan, Z	4
Ross, J	Ryan, P	1
Ross, J	Shah, N	1
Ross, J	Yu, Y	1
Ross, J	Zhang, S	1
Rouhizadeh, M	Ryan, P	1
Rouhizadeh, M	Song, X	2
Rouhizadeh, M	Wang, J	2
Rouhizadeh, M	Wang, X	1
Rouhizadeh, M	Wang, Y	1
Rouhizadeh, M	Wei, W	1
Rouhizadeh, M	Williams, A	1
Rouhizadeh, M	Xu, H	3
Rouhizadeh, M	Zhang, R	1
Rouhizadeh, M	Zhang, Y	2
Rouhizadeh, M	Zhou, Y	2
Ruddy, K	Shah, N	3
Ruddy, K	Sharma, D	1
Ruddy, K	Tsuji, S	3
Ruddy, K	Wen, A	3
Ruddy, K	Yu, Y	4
Ruddy, K	Zong, N	3
Rudrapatna, V	Shervey, M	1
Rudrapatna, V	Tatonetti, N	2
Rudrapatna, V	Thangaraj, P	2
Rusanov, A	Sen, A	1
Rusanov, A	Weng, C	2
Rusanov, A	Zhang, S	1
Russell, S	Saltz, J	2
Russell, S	Spratt, H	2
Russell, S	Walden, A	2
Russell, S	Williams, A	2
Russell, S	Wooldridge, J	2
Russell, S	Yoo, Y	2
Russell, S	Zhang, X	2
Russell, S	Zhu, R	2
Ryan, P	Salmasian, H	1
Ryan, P	Sathappan, S	1
Ryan, P	Schilling, L	13
Ryan, P	Schuemie, M	82
Ryan, P	Schuff, R	2
Ryan, P	Schuler, A	2
Ryan, P	Seager, S	3
Ryan, P	Sen, A	1
Ryan, P	Sena, A	23
Ryan, P	Setoguchi, S	3
Ryan, P	Shah, K	9
Ryan, P	Shah, N	26
Ryan, P	Shahn, Z	1
Ryan, P	Shang, N	6
Ryan, P	Shea, S	3
Ryan, P	Sheils, N	1
Ryan, P	Shervey, M	1
Ryan, P	Shin, D	1
Ryan, P	Shoaibi, A	12
Ryan, P	Siapos, A	1
Ryan, P	Sim, I	1
Ryan, P	Simpson, S	3
Ryan, P	Smith, D	1
Ryan, P	Son, S	1
Ryan, P	Song, S	4
Ryan, P	Spotnitz, M	15
Ryan, P	Stang, P	22
Ryan, P	Steinbeisser, C	1
Ryan, P	Stewart, H	1
Ryan, P	Stewart, L	1
Ryan, P	Steyerberg, E	4
Ryan, P	Sturkenboom, M	1
Ryan, P	Su, C	3
Ryan, P	Subbian, V	8
Ryan, P	Suchard, M	59
Ryan, P	Sung, C	2
Ryan, P	Swerdel, J	10
Ryan, P	Ta, C	4
Ryan, P	Tan, E	6
Ryan, P	Tatonetti, N	6
